time (s),getData(":pwr" ?result "tran") (W)
58.33E-9,2.861E-3
58.33E-9,2.734E-3
58.33E-9,2.613E-3
58.34E-9,2.494E-3
58.34E-9,2.386E-3
58.34E-9,2.294E-3
58.35E-9,2.219E-3
58.35E-9,2.162E-3
58.35E-9,2.130E-3
58.36E-9,2.107E-3
58.36E-9,2.088E-3
58.36E-9,2.067E-3
58.37E-9,2.051E-3
58.37E-9,2.037E-3
58.38E-9,2.012E-3
58.38E-9,1.944E-3
58.39E-9,1.853E-3
58.39E-9,1.715E-3
58.40E-9,1.595E-3
58.41E-9,1.533E-3
58.41E-9,1.492E-3
58.42E-9,1.444E-3
58.42E-9,1.387E-3
58.43E-9,1.315E-3
58.43E-9,1.245E-3
58.44E-9,1.177E-3
58.44E-9,1.142E-3
58.45E-9,1.135E-3
58.45E-9,1.143E-3
58.46E-9,1.154E-3
58.46E-9,1.155E-3
58.47E-9,1.150E-3
58.47E-9,1.151E-3
58.47E-9,1.163E-3
58.48E-9,1.176E-3
58.48E-9,1.186E-3
58.49E-9,1.207E-3
58.49E-9,1.251E-3
58.50E-9,1.297E-3
58.51E-9,1.317E-3
58.51E-9,1.301E-3
58.52E-9,1.262E-3
58.52E-9,1.180E-3
58.53E-9,1.093E-3
58.54E-9,984.8E-6
58.54E-9,889.3E-6
58.55E-9,827.9E-6
58.55E-9,781.7E-6
58.55E-9,751.1E-6
58.56E-9,721.7E-6
58.56E-9,689.9E-6
58.57E-9,652.8E-6
58.57E-9,623.4E-6
58.57E-9,593.5E-6
58.58E-9,560.2E-6
58.59E-9,534.4E-6
58.59E-9,564.7E-6
58.60E-9,673.2E-6
58.60E-9,775.6E-6
58.61E-9,850.6E-6
58.61E-9,867.5E-6
58.62E-9,852.6E-6
58.63E-9,825.9E-6
58.63E-9,845.9E-6
58.64E-9,898.8E-6
58.64E-9,943.2E-6
58.65E-9,942.6E-6
58.65E-9,911.2E-6
58.66E-9,846.7E-6
58.67E-9,786.0E-6
58.67E-9,768.7E-6
58.68E-9,794.6E-6
58.69E-9,816.2E-6
58.69E-9,806.8E-6
58.70E-9,772.4E-6
58.70E-9,719.7E-6
58.71E-9,634.6E-6
58.71E-9,569.5E-6
58.72E-9,497.6E-6
58.73E-9,422.4E-6
58.74E-9,330.8E-6
58.75E-9,253.7E-6
58.77E-9,205.7E-6
58.79E-9,189.5E-6
58.81E-9,187.7E-6
58.83E-9,188.8E-6
58.85E-9,188.7E-6
58.87E-9,187.6E-6
58.88E-9,188.3E-6
58.90E-9,192.4E-6
58.91E-9,200.3E-6
58.92E-9,210.8E-6
58.93E-9,220.4E-6
58.94E-9,230.0E-6
58.95E-9,241.9E-6
58.96E-9,249.8E-6
58.97E-9,268.4E-6
58.98E-9,294.7E-6
58.99E-9,312.2E-6
58.99E-9,325.0E-6
59.00E-9,339.0E-6
59.01E-9,350.1E-6
59.01E-9,364.1E-6
59.02E-9,375.2E-6
59.02E-9,387.3E-6
59.02E-9,400.4E-6
59.03E-9,409.5E-6
59.03E-9,414.7E-6
59.04E-9,410.9E-6
59.04E-9,406.7E-6
59.04E-9,412.1E-6
59.05E-9,426.8E-6
59.05E-9,446.9E-6
59.06E-9,498.4E-6
59.06E-9,543.6E-6
59.07E-9,602.4E-6
59.07E-9,651.4E-6
59.08E-9,672.5E-6
59.09E-9,650.2E-6
59.09E-9,599.3E-6
59.10E-9,549.8E-6
59.10E-9,494.4E-6
59.11E-9,435.6E-6
59.12E-9,369.5E-6
59.12E-9,322.6E-6
59.13E-9,280.9E-6
59.13E-9,237.3E-6
59.14E-9,205.6E-6
59.15E-9,180.5E-6
59.15E-9,160.1E-6
59.16E-9,143.3E-6
59.18E-9,131.1E-6
59.19E-9,123.8E-6
59.21E-9,120.4E-6
59.23E-9,118.9E-6
59.26E-9,118.0E-6
59.29E-9,117.3E-6
59.32E-9,116.6E-6
59.37E-9,115.8E-6
59.44E-9,114.9E-6
59.55E-9,113.9E-6
59.67E-9,113.1E-6
59.83E-9,112.6E-6
60.00E-9,112.3E-6
60.32E-9,112.1E-6
60.73E-9,112.0E-6
61.16E-9,111.9E-6
62.00E-9,111.9E-6
62.01E-9,146.1E-6
62.03E-9,467.8E-6
62.03E-9,592.4E-6
62.03E-9,708.6E-6
62.04E-9,717.5E-6
62.04E-9,710.1E-6
62.04E-9,707.2E-6
62.04E-9,709.6E-6
62.04E-9,719.7E-6
62.05E-9,734.9E-6
62.05E-9,743.9E-6
62.05E-9,748.1E-6
62.05E-9,722.8E-6
62.05E-9,698.8E-6
62.05E-9,675.6E-6
62.05E-9,635.2E-6
62.06E-9,596.8E-6
62.06E-9,556.1E-6
62.06E-9,527.4E-6
62.06E-9,502.4E-6
62.06E-9,476.1E-6
62.06E-9,450.9E-6
62.07E-9,426.9E-6
62.07E-9,402.5E-6
62.07E-9,379.0E-6
62.08E-9,358.5E-6
62.08E-9,341.4E-6
62.09E-9,328.3E-6
62.10E-9,318.0E-6
62.11E-9,312.7E-6
62.11E-9,319.9E-6
62.12E-9,343.4E-6
62.13E-9,375.2E-6
62.14E-9,407.1E-6
62.15E-9,423.5E-6
62.16E-9,431.4E-6
62.16E-9,437.6E-6
62.17E-9,442.1E-6
62.17E-9,449.6E-6
62.18E-9,462.7E-6
62.18E-9,473.2E-6
62.18E-9,485.6E-6
62.19E-9,507.8E-6
62.19E-9,526.8E-6
62.19E-9,547.9E-6
62.20E-9,564.2E-6
62.20E-9,581.3E-6
62.20E-9,595.8E-6
62.21E-9,617.8E-6
62.21E-9,630.8E-6
62.22E-9,653.6E-6
62.23E-9,688.9E-6
62.23E-9,747.3E-6
62.24E-9,847.8E-6
62.25E-9,959.1E-6
62.26E-9,1.107E-3
62.27E-9,1.266E-3
62.27E-9,1.467E-3
62.28E-9,1.688E-3
62.29E-9,1.831E-3
62.29E-9,1.938E-3
62.30E-9,1.970E-3
62.30E-9,1.950E-3
62.31E-9,1.895E-3
62.31E-9,1.814E-3
62.32E-9,1.713E-3
62.32E-9,1.605E-3
62.33E-9,1.491E-3
62.33E-9,1.372E-3
62.34E-9,1.246E-3
62.35E-9,1.132E-3
62.36E-9,1.030E-3
62.36E-9,955.8E-6
62.37E-9,900.4E-6
62.37E-9,866.0E-6
62.38E-9,830.7E-6
62.38E-9,769.4E-6
62.39E-9,719.1E-6
62.39E-9,669.5E-6
62.40E-9,625.0E-6
62.40E-9,579.8E-6
62.41E-9,541.0E-6
62.41E-9,506.5E-6
62.42E-9,476.1E-6
62.42E-9,456.5E-6
62.43E-9,443.5E-6
62.44E-9,433.2E-6
62.44E-9,419.3E-6
62.45E-9,398.3E-6
62.46E-9,397.6E-6
62.46E-9,443.6E-6
62.47E-9,507.0E-6
62.48E-9,571.3E-6
62.48E-9,592.9E-6
62.49E-9,589.3E-6
62.49E-9,566.5E-6
62.50E-9,523.3E-6
62.51E-9,483.8E-6
62.52E-9,433.2E-6
62.52E-9,371.6E-6
62.53E-9,309.5E-6
62.54E-9,254.2E-6
62.55E-9,205.9E-6
62.56E-9,174.6E-6
62.58E-9,151.8E-6
62.59E-9,137.3E-6
62.60E-9,130.7E-6
62.62E-9,127.1E-6
62.63E-9,125.1E-6
62.65E-9,124.1E-6
62.68E-9,123.7E-6
62.71E-9,123.7E-6
62.74E-9,123.7E-6
62.79E-9,123.7E-6
62.85E-9,123.6E-6
62.95E-9,123.6E-6
63.09E-9,123.5E-6
63.31E-9,123.4E-6
63.62E-9,123.4E-6
64.00E-9,123.3E-6
64.57E-9,123.3E-6
65.28E-9,123.2E-6
66.00E-9,123.2E-6
66.00E-9,139.2E-6
66.01E-9,164.7E-6
66.01E-9,168.5E-6
66.02E-9,233.2E-6
66.02E-9,370.1E-6
66.03E-9,578.9E-6
66.03E-9,738.3E-6
66.03E-9,833.7E-6
66.04E-9,907.0E-6
66.04E-9,940.4E-6
66.04E-9,963.9E-6
66.04E-9,985.4E-6
66.04E-9,1.007E-3
66.05E-9,1.030E-3
66.05E-9,1.051E-3
66.05E-9,1.070E-3
66.05E-9,1.048E-3
66.05E-9,1.032E-3
66.05E-9,1.020E-3
66.05E-9,996.7E-6
66.06E-9,968.2E-6
66.06E-9,939.7E-6
66.06E-9,931.2E-6
66.06E-9,930.7E-6
66.06E-9,933.2E-6
66.07E-9,934.0E-6
66.07E-9,932.2E-6
66.07E-9,927.3E-6
66.08E-9,921.2E-6
66.08E-9,915.3E-6
66.08E-9,906.4E-6
66.08E-9,902.0E-6
66.09E-9,900.3E-6
66.09E-9,899.8E-6
66.09E-9,897.2E-6
66.10E-9,892.6E-6
66.10E-9,889.6E-6
66.11E-9,890.6E-6
66.11E-9,893.9E-6
66.11E-9,903.9E-6
66.12E-9,916.2E-6
66.12E-9,936.6E-6
66.12E-9,954.6E-6
66.13E-9,974.4E-6
66.13E-9,998.0E-6
66.13E-9,1.017E-3
66.14E-9,1.040E-3
66.14E-9,1.060E-3
66.14E-9,1.091E-3
66.15E-9,1.121E-3
66.15E-9,1.149E-3
66.16E-9,1.172E-3
66.16E-9,1.182E-3
66.16E-9,1.184E-3
66.16E-9,1.186E-3
66.17E-9,1.192E-3
66.17E-9,1.206E-3
66.17E-9,1.232E-3
66.17E-9,1.262E-3
66.18E-9,1.300E-3
66.18E-9,1.350E-3
66.18E-9,1.407E-3
66.19E-9,1.464E-3
66.19E-9,1.514E-3
66.19E-9,1.546E-3
66.20E-9,1.565E-3
66.20E-9,1.567E-3
66.20E-9,1.554E-3
66.21E-9,1.541E-3
66.21E-9,1.529E-3
66.21E-9,1.521E-3
66.21E-9,1.521E-3
66.22E-9,1.532E-3
66.22E-9,1.564E-3
66.23E-9,1.616E-3
66.23E-9,1.678E-3
66.24E-9,1.725E-3
66.24E-9,1.775E-3
66.24E-9,1.818E-3
66.25E-9,1.863E-3
66.25E-9,1.918E-3
66.25E-9,1.973E-3
66.26E-9,2.068E-3
66.26E-9,2.199E-3
66.26E-9,2.332E-3
66.27E-9,2.519E-3
66.27E-9,2.692E-3
66.27E-9,2.831E-3
66.28E-9,2.899E-3
66.28E-9,2.953E-3
66.28E-9,2.984E-3
66.28E-9,3.001E-3
66.29E-9,2.991E-3
66.29E-9,2.954E-3
66.29E-9,2.877E-3
66.30E-9,2.755E-3
66.30E-9,2.611E-3
66.31E-9,2.463E-3
66.31E-9,2.312E-3
66.32E-9,2.170E-3
66.33E-9,2.017E-3
66.33E-9,1.875E-3
66.34E-9,1.740E-3
66.34E-9,1.591E-3
66.35E-9,1.473E-3
66.35E-9,1.389E-3
66.35E-9,1.318E-3
66.36E-9,1.241E-3
66.36E-9,1.176E-3
66.36E-9,1.111E-3
66.37E-9,1.040E-3
66.37E-9,977.5E-6
66.38E-9,896.8E-6
66.39E-9,839.5E-6
66.39E-9,792.9E-6
66.40E-9,749.0E-6
66.41E-9,715.1E-6
66.41E-9,696.1E-6
66.42E-9,679.5E-6
66.42E-9,666.5E-6
66.43E-9,652.5E-6
66.44E-9,640.0E-6
66.44E-9,630.0E-6
66.45E-9,625.7E-6
66.46E-9,629.7E-6
66.47E-9,634.7E-6
66.47E-9,641.4E-6
66.48E-9,652.3E-6
66.48E-9,675.2E-6
66.48E-9,696.4E-6
66.49E-9,720.9E-6
66.49E-9,747.4E-6
66.50E-9,771.5E-6
66.50E-9,787.0E-6
66.50E-9,794.8E-6
66.51E-9,807.2E-6
66.51E-9,822.4E-6
66.51E-9,877.3E-6
66.52E-9,937.6E-6
66.52E-9,1.033E-3
66.53E-9,1.116E-3
66.53E-9,1.178E-3
66.54E-9,1.215E-3
66.54E-9,1.235E-3
66.55E-9,1.242E-3
66.55E-9,1.233E-3
66.56E-9,1.214E-3
66.56E-9,1.217E-3
66.57E-9,1.254E-3
66.57E-9,1.343E-3
66.58E-9,1.431E-3
66.58E-9,1.494E-3
66.59E-9,1.524E-3
66.59E-9,1.537E-3
66.60E-9,1.548E-3
66.61E-9,1.563E-3
66.61E-9,1.594E-3
66.62E-9,1.626E-3
66.62E-9,1.640E-3
66.63E-9,1.621E-3
66.63E-9,1.582E-3
66.64E-9,1.524E-3
66.65E-9,1.428E-3
66.65E-9,1.322E-3
66.66E-9,1.227E-3
66.66E-9,1.201E-3
66.67E-9,1.194E-3
66.67E-9,1.157E-3
66.68E-9,1.109E-3
66.68E-9,1.043E-3
66.69E-9,941.1E-6
66.70E-9,866.0E-6
66.70E-9,781.3E-6
66.71E-9,696.3E-6
66.72E-9,589.8E-6
66.73E-9,494.9E-6
66.75E-9,426.3E-6
66.77E-9,384.5E-6
66.79E-9,362.2E-6
66.81E-9,352.3E-6
66.83E-9,348.4E-6
66.86E-9,346.9E-6
66.89E-9,346.2E-6
66.92E-9,345.9E-6
66.97E-9,345.6E-6
67.02E-9,345.4E-6
67.10E-9,345.2E-6
67.21E-9,345.0E-6
67.34E-9,344.9E-6
67.48E-9,344.8E-6
67.61E-9,344.8E-6
67.77E-9,344.7E-6
68.00E-9,344.7E-6
68.46E-9,344.6E-6
69.15E-9,344.5E-6
69.58E-9,344.5E-6
70.00E-9,344.5E-6
70.00E-9,359.7E-6
70.01E-9,385.0E-6
70.01E-9,396.8E-6
70.02E-9,492.4E-6
70.02E-9,683.8E-6
70.03E-9,956.0E-6
70.03E-9,1.175E-3
70.03E-9,1.312E-3
70.04E-9,1.448E-3
70.04E-9,1.530E-3
70.04E-9,1.578E-3
70.04E-9,1.601E-3
70.04E-9,1.606E-3
70.05E-9,1.592E-3
70.05E-9,1.573E-3
70.05E-9,1.550E-3
70.05E-9,1.507E-3
70.05E-9,1.463E-3
70.05E-9,1.426E-3
70.05E-9,1.372E-3
70.06E-9,1.329E-3
70.06E-9,1.291E-3
70.06E-9,1.258E-3
70.06E-9,1.236E-3
70.06E-9,1.214E-3
70.07E-9,1.195E-3
70.07E-9,1.181E-3
70.07E-9,1.167E-3
70.07E-9,1.153E-3
70.08E-9,1.143E-3
70.08E-9,1.135E-3
70.08E-9,1.131E-3
70.09E-9,1.135E-3
70.09E-9,1.144E-3
70.10E-9,1.157E-3
70.10E-9,1.176E-3
70.11E-9,1.197E-3
70.11E-9,1.210E-3
70.11E-9,1.228E-3
70.12E-9,1.249E-3
70.12E-9,1.271E-3
70.12E-9,1.291E-3
70.12E-9,1.308E-3
70.13E-9,1.323E-3
70.13E-9,1.337E-3
70.14E-9,1.345E-3
70.14E-9,1.345E-3
70.14E-9,1.344E-3
70.14E-9,1.345E-3
70.15E-9,1.351E-3
70.15E-9,1.360E-3
70.15E-9,1.375E-3
70.16E-9,1.390E-3
70.16E-9,1.401E-3
70.16E-9,1.404E-3
70.17E-9,1.403E-3
70.17E-9,1.402E-3
70.17E-9,1.403E-3
70.17E-9,1.408E-3
70.18E-9,1.421E-3
70.18E-9,1.438E-3
70.18E-9,1.463E-3
70.19E-9,1.495E-3
70.19E-9,1.530E-3
70.19E-9,1.582E-3
70.19E-9,1.639E-3
70.20E-9,1.704E-3
70.20E-9,1.769E-3
70.20E-9,1.826E-3
70.21E-9,1.870E-3
70.21E-9,1.902E-3
70.21E-9,1.942E-3
70.22E-9,1.974E-3
70.22E-9,2.029E-3
70.22E-9,2.124E-3
70.23E-9,2.277E-3
70.23E-9,2.446E-3
70.24E-9,2.594E-3
70.25E-9,2.694E-3
70.25E-9,2.782E-3
70.26E-9,2.851E-3
70.26E-9,2.895E-3
70.27E-9,2.917E-3
70.27E-9,2.923E-3
70.28E-9,2.953E-3
70.28E-9,3.012E-3
70.29E-9,3.053E-3
70.29E-9,3.036E-3
70.30E-9,2.989E-3
70.30E-9,2.919E-3
70.30E-9,2.855E-3
70.31E-9,2.772E-3
70.31E-9,2.683E-3
70.31E-9,2.583E-3
70.31E-9,2.460E-3
70.32E-9,2.300E-3
70.33E-9,2.139E-3
70.33E-9,1.970E-3
70.33E-9,1.888E-3
70.34E-9,1.791E-3
70.34E-9,1.718E-3
70.34E-9,1.644E-3
70.35E-9,1.564E-3
70.35E-9,1.471E-3
70.36E-9,1.356E-3
70.36E-9,1.227E-3
70.37E-9,1.145E-3
70.37E-9,1.081E-3
70.38E-9,1.023E-3
70.38E-9,996.6E-6
70.38E-9,969.0E-6
70.39E-9,955.7E-6
70.39E-9,945.5E-6
70.39E-9,947.4E-6
70.40E-9,957.7E-6
70.40E-9,971.3E-6
70.40E-9,983.2E-6
70.41E-9,983.7E-6
70.41E-9,972.4E-6
70.41E-9,964.1E-6
70.42E-9,961.9E-6
70.42E-9,970.0E-6
70.42E-9,997.1E-6
70.43E-9,1.030E-3
70.43E-9,1.075E-3
70.43E-9,1.134E-3
70.44E-9,1.204E-3
70.44E-9,1.249E-3
70.45E-9,1.278E-3
70.45E-9,1.289E-3
70.46E-9,1.286E-3
70.47E-9,1.281E-3
70.47E-9,1.308E-3
70.48E-9,1.392E-3
70.48E-9,1.510E-3
70.49E-9,1.625E-3
70.49E-9,1.707E-3
70.50E-9,1.790E-3
70.50E-9,1.835E-3
70.50E-9,1.863E-3
70.50E-9,1.872E-3
70.51E-9,1.863E-3
70.51E-9,1.840E-3
70.51E-9,1.802E-3
70.52E-9,1.746E-3
70.52E-9,1.682E-3
70.53E-9,1.625E-3
70.54E-9,1.566E-3
70.54E-9,1.487E-3
70.55E-9,1.395E-3
70.56E-9,1.379E-3
70.56E-9,1.505E-3
70.57E-9,1.680E-3
70.58E-9,1.810E-3
70.58E-9,1.864E-3
70.59E-9,1.876E-3
70.59E-9,1.846E-3
70.60E-9,1.773E-3
70.60E-9,1.724E-3
70.60E-9,1.679E-3
70.61E-9,1.658E-3
70.61E-9,1.663E-3
70.61E-9,1.689E-3
70.62E-9,1.737E-3
70.62E-9,1.801E-3
70.63E-9,1.846E-3
70.63E-9,1.857E-3
70.64E-9,1.823E-3
70.64E-9,1.731E-3
70.65E-9,1.622E-3
70.65E-9,1.471E-3
70.66E-9,1.295E-3
70.67E-9,1.142E-3
70.67E-9,982.1E-6
70.68E-9,866.0E-6
70.68E-9,767.7E-6
70.69E-9,655.7E-6
70.69E-9,608.3E-6
70.70E-9,563.8E-6
70.70E-9,530.7E-6
70.70E-9,494.3E-6
70.71E-9,466.3E-6
70.71E-9,435.5E-6
70.72E-9,405.5E-6
70.72E-9,381.4E-6
70.73E-9,362.7E-6
70.74E-9,341.9E-6
70.74E-9,330.2E-6
70.75E-9,326.1E-6
70.76E-9,322.2E-6
70.76E-9,316.5E-6
70.77E-9,310.2E-6
70.78E-9,305.8E-6
70.78E-9,310.6E-6
70.79E-9,318.4E-6
70.80E-9,323.2E-6
70.81E-9,323.5E-6
70.82E-9,321.6E-6
70.83E-9,324.6E-6
70.84E-9,349.1E-6
70.85E-9,393.7E-6
70.86E-9,420.6E-6
70.86E-9,430.1E-6
70.87E-9,531.1E-6
70.88E-9,645.8E-6
70.89E-9,711.1E-6
70.89E-9,716.7E-6
70.90E-9,693.9E-6
70.91E-9,655.9E-6
70.91E-9,612.3E-6
70.92E-9,560.4E-6
70.92E-9,500.5E-6
70.93E-9,424.2E-6
70.95E-9,351.9E-6
70.97E-9,297.2E-6
70.99E-9,273.2E-6
71.01E-9,265.6E-6
71.02E-9,263.2E-6
71.05E-9,262.4E-6
71.07E-9,262.2E-6
71.10E-9,262.1E-6
71.14E-9,262.1E-6
71.18E-9,262.0E-6
71.25E-9,262.0E-6
71.36E-9,261.9E-6
71.56E-9,261.9E-6
71.82E-9,261.8E-6
72.00E-9,261.7E-6
72.37E-9,261.7E-6
73.10E-9,261.6E-6
73.55E-9,261.6E-6
74.00E-9,261.5E-6
74.00E-9,278.6E-6
74.01E-9,306.4E-6
74.01E-9,314.7E-6
74.02E-9,398.5E-6
74.02E-9,570.4E-6
74.03E-9,832.9E-6
74.03E-9,1.042E-3
74.03E-9,1.239E-3
74.04E-9,1.365E-3
74.04E-9,1.453E-3
74.04E-9,1.511E-3
74.04E-9,1.557E-3
74.05E-9,1.586E-3
74.05E-9,1.609E-3
74.05E-9,1.629E-3
74.05E-9,1.595E-3
74.05E-9,1.566E-3
74.05E-9,1.540E-3
74.06E-9,1.498E-3
74.06E-9,1.460E-3
74.06E-9,1.422E-3
74.06E-9,1.398E-3
74.06E-9,1.381E-3
74.07E-9,1.365E-3
74.07E-9,1.353E-3
74.07E-9,1.337E-3
74.08E-9,1.324E-3
74.08E-9,1.313E-3
74.08E-9,1.304E-3
74.09E-9,1.298E-3
74.09E-9,1.297E-3
74.09E-9,1.295E-3
74.10E-9,1.289E-3
74.10E-9,1.284E-3
74.10E-9,1.279E-3
74.11E-9,1.276E-3
74.11E-9,1.275E-3
74.11E-9,1.277E-3
74.12E-9,1.280E-3
74.12E-9,1.284E-3
74.12E-9,1.284E-3
74.13E-9,1.284E-3
74.13E-9,1.294E-3
74.13E-9,1.305E-3
74.14E-9,1.322E-3
74.14E-9,1.339E-3
74.14E-9,1.363E-3
74.14E-9,1.384E-3
74.15E-9,1.407E-3
74.15E-9,1.432E-3
74.16E-9,1.466E-3
74.16E-9,1.508E-3
74.16E-9,1.558E-3
74.17E-9,1.609E-3
74.17E-9,1.664E-3
74.17E-9,1.717E-3
74.18E-9,1.774E-3
74.18E-9,1.811E-3
74.18E-9,1.839E-3
74.19E-9,1.874E-3
74.19E-9,1.926E-3
74.19E-9,1.999E-3
74.19E-9,2.071E-3
74.20E-9,2.183E-3
74.20E-9,2.284E-3
74.20E-9,2.402E-3
74.21E-9,2.549E-3
74.21E-9,2.696E-3
74.22E-9,2.825E-3
74.22E-9,2.869E-3
74.22E-9,2.899E-3
74.22E-9,2.925E-3
74.23E-9,2.955E-3
74.23E-9,2.995E-3
74.23E-9,3.040E-3
74.24E-9,3.114E-3
74.24E-9,3.239E-3
74.25E-9,3.358E-3
74.25E-9,3.448E-3
74.25E-9,3.546E-3
74.25E-9,3.607E-3
74.26E-9,3.666E-3
74.26E-9,3.726E-3
74.27E-9,3.756E-3
74.27E-9,3.746E-3
74.28E-9,3.690E-3
74.28E-9,3.608E-3
74.29E-9,3.484E-3
74.29E-9,3.302E-3
74.30E-9,3.110E-3
74.30E-9,2.915E-3
74.31E-9,2.723E-3
74.31E-9,2.523E-3
74.32E-9,2.356E-3
74.32E-9,2.245E-3
74.33E-9,2.125E-3
74.33E-9,2.014E-3
74.33E-9,1.903E-3
74.34E-9,1.772E-3
74.34E-9,1.674E-3
74.35E-9,1.600E-3
74.35E-9,1.519E-3
74.36E-9,1.456E-3
74.36E-9,1.415E-3
74.37E-9,1.378E-3
74.37E-9,1.347E-3
74.38E-9,1.327E-3
74.38E-9,1.313E-3
74.39E-9,1.302E-3
74.39E-9,1.297E-3
74.39E-9,1.304E-3
74.40E-9,1.332E-3
74.40E-9,1.380E-3
74.40E-9,1.452E-3
74.41E-9,1.497E-3
74.41E-9,1.547E-3
74.41E-9,1.575E-3
74.42E-9,1.602E-3
74.42E-9,1.607E-3
74.42E-9,1.603E-3
74.43E-9,1.596E-3
74.43E-9,1.585E-3
74.43E-9,1.564E-3
74.44E-9,1.543E-3
74.44E-9,1.520E-3
74.44E-9,1.496E-3
74.45E-9,1.472E-3
74.45E-9,1.442E-3
74.46E-9,1.406E-3
74.46E-9,1.367E-3
74.47E-9,1.359E-3
74.47E-9,1.382E-3
74.48E-9,1.423E-3
74.48E-9,1.460E-3
74.49E-9,1.491E-3
74.49E-9,1.509E-3
74.50E-9,1.516E-3
74.50E-9,1.506E-3
74.51E-9,1.487E-3
74.51E-9,1.465E-3
74.51E-9,1.447E-3
74.52E-9,1.429E-3
74.52E-9,1.412E-3
74.53E-9,1.382E-3
74.53E-9,1.354E-3
74.54E-9,1.332E-3
74.54E-9,1.319E-3
74.55E-9,1.318E-3
74.55E-9,1.338E-3
74.56E-9,1.385E-3
74.56E-9,1.444E-3
74.57E-9,1.510E-3
74.57E-9,1.564E-3
74.58E-9,1.611E-3
74.58E-9,1.666E-3
74.59E-9,1.693E-3
74.59E-9,1.707E-3
74.60E-9,1.724E-3
74.60E-9,1.739E-3
74.61E-9,1.736E-3
74.61E-9,1.698E-3
74.62E-9,1.631E-3
74.63E-9,1.553E-3
74.63E-9,1.491E-3
74.64E-9,1.483E-3
74.65E-9,1.479E-3
74.65E-9,1.449E-3
74.66E-9,1.394E-3
74.66E-9,1.297E-3
74.67E-9,1.217E-3
74.68E-9,1.201E-3
74.68E-9,1.200E-3
74.68E-9,1.181E-3
74.69E-9,1.142E-3
74.69E-9,1.089E-3
74.70E-9,996.2E-6
74.71E-9,922.6E-6
74.71E-9,842.7E-6
74.72E-9,762.7E-6
74.73E-9,664.4E-6
74.74E-9,570.5E-6
74.75E-9,491.8E-6
74.77E-9,442.6E-6
74.79E-9,413.9E-6
74.81E-9,401.2E-6
74.83E-9,396.2E-6
74.86E-9,394.3E-6
74.89E-9,393.7E-6
74.92E-9,393.4E-6
74.96E-9,393.3E-6
75.01E-9,393.2E-6
75.08E-9,393.1E-6
75.18E-9,392.9E-6
75.32E-9,392.7E-6
75.59E-9,392.6E-6
75.80E-9,392.5E-6
76.00E-9,392.4E-6
76.41E-9,392.3E-6
77.12E-9,392.2E-6
77.56E-9,392.2E-6
78.00E-9,392.2E-6
78.00E-9,407.3E-6
78.01E-9,431.5E-6
78.01E-9,439.8E-6
78.02E-9,529.0E-6
78.02E-9,705.9E-6
78.03E-9,967.8E-6
78.03E-9,1.168E-3
78.03E-9,1.288E-3
78.04E-9,1.383E-3
78.04E-9,1.431E-3
78.04E-9,1.462E-3
78.04E-9,1.485E-3
78.04E-9,1.503E-3
78.05E-9,1.509E-3
78.05E-9,1.506E-3
78.05E-9,1.499E-3
78.05E-9,1.462E-3
78.05E-9,1.426E-3
78.05E-9,1.395E-3
78.05E-9,1.343E-3
78.06E-9,1.292E-3
78.06E-9,1.241E-3
78.06E-9,1.196E-3
78.06E-9,1.159E-3
78.06E-9,1.107E-3
78.07E-9,1.071E-3
78.07E-9,1.036E-3
78.07E-9,1.002E-3
78.07E-9,967.5E-6
78.08E-9,937.2E-6
78.08E-9,921.0E-6
78.09E-9,928.6E-6
78.10E-9,953.9E-6
78.10E-9,994.3E-6
78.11E-9,1.031E-3
78.11E-9,1.069E-3
78.11E-9,1.102E-3
78.12E-9,1.129E-3
78.12E-9,1.149E-3
78.12E-9,1.172E-3
78.13E-9,1.193E-3
78.13E-9,1.215E-3
78.13E-9,1.239E-3
78.14E-9,1.273E-3
78.14E-9,1.314E-3
78.14E-9,1.372E-3
78.15E-9,1.452E-3
78.15E-9,1.500E-3
78.16E-9,1.512E-3
78.16E-9,1.501E-3
78.17E-9,1.471E-3
78.17E-9,1.444E-3
78.17E-9,1.425E-3
78.18E-9,1.409E-3
78.18E-9,1.388E-3
78.18E-9,1.373E-3
78.19E-9,1.357E-3
78.19E-9,1.343E-3
78.20E-9,1.335E-3
78.20E-9,1.329E-3
78.20E-9,1.325E-3
78.21E-9,1.319E-3
78.21E-9,1.310E-3
78.21E-9,1.298E-3
78.22E-9,1.302E-3
78.22E-9,1.337E-3
78.23E-9,1.393E-3
78.23E-9,1.476E-3
78.24E-9,1.586E-3
78.24E-9,1.678E-3
78.25E-9,1.748E-3
78.26E-9,1.816E-3
78.26E-9,1.865E-3
78.27E-9,1.893E-3
78.27E-9,1.876E-3
78.28E-9,1.830E-3
78.28E-9,1.753E-3
78.29E-9,1.637E-3
78.29E-9,1.544E-3
78.30E-9,1.444E-3
78.31E-9,1.344E-3
78.31E-9,1.275E-3
78.32E-9,1.214E-3
78.32E-9,1.145E-3
78.33E-9,1.103E-3
78.34E-9,1.094E-3
78.34E-9,1.107E-3
78.35E-9,1.124E-3
78.35E-9,1.124E-3
78.36E-9,1.106E-3
78.37E-9,1.069E-3
78.37E-9,1.030E-3
78.38E-9,1.002E-3
78.38E-9,967.3E-6
78.39E-9,926.0E-6
78.39E-9,876.7E-6
78.40E-9,832.2E-6
